sid,id,Original Item Name,Preprocessed Item Name,category1,category2,cat1|cat2,,,,,,,,
195,5587,NS6584 生理褲-銀灰-LL,NS生理褲銀灰LL,,,|,,,,,,,,
191,91023,蓮貞豚去皮五花肉,蓮貞豚去皮五花肉,,,|,,,,,,,,
193,5799,Ora2淨白無瑕牙膏-薄荷,Ora淨白無瑕牙膏薄荷,,,|,,,,,,,,
194,49444,迪奧微導珍珠按摩壓勺,迪奧微導珍珠按摩壓勺,,,|,,,,,,,,
201,85966,黑豆桑 厚黑金醬油(不含麥,黑豆桑厚黑金醬油,,,|,,,,,,,,
202,93194,樂迪２５－藍,樂迪２５－藍,,,|,,,,,,,,
203,78345,經典韓式炸雞,經典韓式炸雞,,,|,,,,,,,,
206,40056,16-8794 Premium絢麗系列 水感動低V透氣集中 B-D罩杯內衣-優雅,Premium絢麗系列水感動低V透氣集中BD罩杯內衣優雅,,,|,,,,,,,,
207,38898,KANGOL||少男服飾,KANGOL||少男服飾,,,|,,,,,,,,
209,48879,無色限緞光極潤唇膏-BG963,無色限緞光極潤唇膏BG,,,|,,,,,,,,
210,99378,品木宣言 青春無敵三件組,品木宣言青春無敵三件組,,,|,,,,,,,,
211,90080,奮起福餅創始店 寶寶米香 袋裝 1,奮起福餅創始店寶寶米香袋裝,,,|,,,,,,,,
212,68314,可口可樂零卡東奧版250ml,可口可樂零卡東奧版ml,,,|,,,,,,,,
213,13112,油菜蜂蜜,油菜蜂蜜,,,|,,,,,,,,
214,5958,MOLLIFIX||運動用品,MOLLIFI||運動用品,,,|,,,,,,,,
215,90244,NUTELLA能多益榛果可可醬 18,NUTELLA能多益榛果可可醬,,,|,,,,,,,,
216,67932,寧記辣椒大王,寧記辣椒大王,,,|,,,,,,,,
217,56627,大蠶豆450g,大蠶豆g,,,|,,,,,,,,
218,90694,SWISS MISS牛奶巧克力粉(棉,SWISSMISS牛奶巧克力粉,,,|,,,,,,,,
219,52940,日本長野麝香葡萄#8,日本長野麝香葡萄#,,,|,,,,,,,,
220,89161,讚岐絹絲細麵 230G,讚岐絹絲細麵G,,,|,,,,,,,,
221,96517,ssy台灣水果-愛文芒果,ssy台灣水果愛文芒果,,,|,,,,,,,,
222,81208,日清UFO炒麵鬼滅版128g,日清UFO炒麵鬼滅版g,,,|,,,,,,,,
223,83030,志旭,志旭,,,|,,,,,,,,
224,43848,瑞士蓮極醇70%黑巧克力100g,瑞士蓮極醇黑巧克力g,,,|,,,,,,,,
225,56502,ITSUKI日式燒炒麵3食,ITSUKI日式燒炒麵食,,,|,,,,,,,,
226,88261,HONMA,HONMA,,,|,,,,,,,,
227,62815,柔焦UV校色乳-GN,柔焦UV校色乳GN,,,|,,,,,,,,
228,37809,BANDAI蠟筆小新巧克力餅(附貼紙)25g,BANDAI蠟筆小新巧克力餅g,,,|,,,,,,,,
229,44132,ARCTERYX,ARCTERY,,,|,,,,,,,,
230,37849,香奈兒嘉柏麗身體乳液200ml,香奈兒嘉柏麗身體乳液ml,,,|,,,,,,,,
231,33541,美國安格斯牛肉牛小排肉絲,美國安格斯牛肉牛小排肉絲,,,|,,,,,,,,
232,17124,ADIDAS KIDS(服飾)||國產童裝,ADIDASKIDS||國產童裝,,,|,,,,,,,,
233,76566,*伊華  南瓜棉花糖-萬聖節(大),伊華南瓜棉花糖萬聖節,,,|,,,,,,,,
234,77293,泰源 豆棗,泰源豆棗,,,|,,,,,,,,
235,101780,中島水產鮮魚,中島水產鮮魚,,,|,,,,,,,,
236,102900,粉持久完美持妝氣墊粉餅SPF45/PA,粉持久完美持妝氣墊粉餅SPFPA,,,|,,,,,,,,
237,58874,極致活顏水凝露R,極致活顏水凝露R,,,|,,,,,,,,
238,72973,鶴壽庭方豬片120g,鶴壽庭方豬片g,,,|,,,,,,,,
239,47319,淡水魚丸（台灣產）,淡水魚丸,,,|,,,,,,,,
240,33991,沖繩多良間產純黑糖粉(盒裝)300g,沖繩多良間產純黑糖粉g,,,|,,,,,,,,
241,4631,大滿足香辣涼麵,大滿足香辣涼麵,,,|,,,,,,,,
242,9247,CARMENCITA BBQ專用香料,CARMENCITABBQ專用香料,,,|,,,,,,,,
243,105043,照?醬350g,照?醬g,,,|,,,,,,,,
244,82329,哈瑞寶金熊Q軟糖200g,哈瑞寶金熊Q軟糖g,,,|,,,,,,,,
245,60540,可本哈根咖啡餐點,可本哈根咖啡餐點,,,|,,,,,,,,
246,68186,創藝無限腮紅-M 225,創藝無限腮紅M,,,|,,,,,,,,
247,94291,統一麥香嚴選奶茶,統一麥香嚴選奶茶,,,|,,,,,,,,
248,99255,羽鑫,羽鑫,,,|,,,,,,,,
249,74594,後壁冰糖-後壁冰糖-他樓,後壁冰糖後壁冰糖他樓,,,|,,,,,,,,
250,75434,不二家麵包超人四連QQ糖,不二家麵包超人四連QQ糖,,,|,,,,,,,,
251,100992,香奈兒N°19香,香奈兒N°香,,,|,,,,,,,,
252,90885,a-fa,afa,,,|,,,,,,,,
253,57900,園之味100%果汁-柳橙 900ML,園之味果汁柳橙ML,,,|,,,,,,,,
254,97671,Parmareggio 帕馬森乾酪1,Parmareggio帕馬森乾酪,,,|,,,,,,,,
255,34392,麥維他奶油酥餅,麥維他奶油酥餅,,,|,,,,,,,,
256,91019,莉桐,莉桐,,,|,,,,,,,,
257,63600,家樂氏豐果什錦果麥375g,家樂氏豐果什錦果麥g,,,|,,,,,,,,
258,96964,(新)皇家寶馬薄荷晶球香菸5號,皇家寶馬薄荷晶球香菸號,,,|,,,,,,,,
259,68481,MAXIM綜合黑咖啡14g,MAIM綜合黑咖啡g,,,|,,,,,,,,
260,23211,韓式辣醬炸雞洋芋片,韓式辣醬炸雞洋芋片,,,|,,,,,,,,
261,81832,(團銷宅)鮮芋仙-家庭號仙草凍1桶,鮮芋仙家庭號仙草凍桶,,,|,,,,,,,,
262,92220,泡麵,泡麵,,,|,,,,,,,,
263,9142,倫敦塔守衛熊 絨毛鑰匙圈,倫敦塔守衛熊絨毛鑰匙圈,,,|,,,,,,,,
264,85411,山頭火-外送||小吃街,山頭火外送||小吃街,,,|,,,,,,,,
265,15237,蘭諾斯飛塔乾酪180G,蘭諾斯飛塔乾酪G,,,|,,,,,,,,
266,80108,不二家麵包超人幼兒餅乾,不二家麵包超人幼兒餅乾,,,|,,,,,,,,
267,64021,東洋 白麻糬烏龍碗麵,東洋白麻糬烏龍碗麵,,,|,,,,,,,,
268,50779,自律循環夜間保養蜜粉,自律循環夜間保養蜜粉,,,|,,,,,,,,
269,68897,Lotin||配件雜貨,Lotin||配件雜貨,,,|,,,,,,,,
270,49529,可果美 蕃茄醬(塑),可果美蕃茄醬,,,|,,,,,,,,
271,104523,詩特莉-餐飲||喫茶,詩特莉餐飲||喫茶,,,|,,,,,,,,
272,70094,超顯白水光養膚乳,超顯白水光養膚乳,,,|,,,,,,,,
273,98861,絲瓜,絲瓜,,,|,,,,,,,,
274,7546,味好美洋蔥粉 74G,味好美洋蔥粉G,,,|,,,,,,,,
275,90044,冬蟲夏草精華遮瑕筆-象牙米 Ivory,冬蟲夏草精華遮瑕筆象牙米Ivory,,,|,,,,,,,,
276,58578,三幸 卡拉里仙貝(海鮮風味),三幸卡拉里仙貝,,,|,,,,,,,,
277,90783,安心肉雞雞湯骨-特,安心肉雞雞湯骨特,,,|,,,,,,,,
278,94027,TOM FORD紅毯超性感唇膏-NUBILE,TOMFORD紅毯超性感唇膏NUBILE,,,|,,,,,,,,
279,63676,家樂氏豐富堅果穀物脆330g,家樂氏豐富堅果穀物脆g,,,|,,,,,,,,
280,10038,PASCUAL草莓優格4入,PASCUAL草莓優格入,,,|,,,,,,,,
281,79250,ICEFRESH  加拿大冰河水 5,ICEFRESH加拿大冰河水,,,|,,,,,,,,
282,86263,有機甜菜心,有機甜菜心,,,|,,,,,,,,
283,13900,青的農場- 大薏仁 550g,青的農場大薏仁g,,,|,,,,,,,,
284,44293,EARTHMUSIC＆ECOLOGY-克洛絲,EARTHMUSIC＆ECOLOGY克洛絲,,,|,,,,,,,,
285,40383,EV 英式奶油脆餅 200克,EV英式奶油脆餅克,,,|,,,,,,,,
286,52182,朱記餡餅粥店||小吃街,朱記餡餅粥店||小吃街,,,|,,,,,,,,
287,1056,87-2053-04-L,L,,,|,,,,,,,,
288,48093,勻淨超濾光淨白隔離霜SPF50/PA++++-#01,勻淨超濾光淨白隔離霜SPFPA#,,,|,,,,,,,,
289,53059,雙色彩椒300gf,雙色彩椒gf,,,|,,,,,,,,
290,72178,MEYER||廚房衛浴,MEYER||廚房衛浴,,,|,,,,,,,,
291,43937,山田 米友－三付納豆 147g,山田米友－三付納豆g,,,|,,,,,,,,
292,82671,ORSON鱈魚起士條-乾杯,ORSON鱈魚起士條乾杯,,,|,,,,,,,,
293,96963,海洋拉完美潤澤防曬粉餅SPF30 9.5G,海洋拉完美潤澤防曬粉餅SPFG,,,|,,,,,,,,
294,17743,美人柑,美人柑,,,|,,,,,,,,
295,11939,BESON喵喵造型矽膠杯蓋-黃,BESON喵喵造型矽膠杯蓋黃,,,|,,,,,,,,
296,54673,台灣黑輪,台灣黑輪,,,|,,,,,,,,
297,20386,蘇菲極淨肌草本抑菌超薄潔翼23cm12入,蘇菲極淨肌草本抑菌超薄潔翼cm入,,,|,,,,,,,,
298,83069,FRENCH’S 烏斯特辣醬油 29,FRENCH’S烏斯特辣醬油,,,|,,,,,,,,
299,72075,脫臭靈50g,脫臭靈g,,,|,,,,,,,,
300,66881,海苔豬肉鬆,海苔豬肉鬆,,,|,,,,,,,,
301,49930,87-2016 魔術微塑系列 中腰平口,魔術微塑系列中腰平口,,,|,,,,,,,,
302,53513,力特律動蔓越莓榛果巧克力100g,力特律動蔓越莓榛果巧克力g,,,|,,,,,,,,
303,60843,法國AOP康堤乳酪1/8等分18個月Xavier David,法國AOP康堤乳酪等分個月avierDavid,,,|,,,,,,,,
304,94948,bold白金花香氛香氛洗衣精850g,bold白金花香氛香氛洗衣精g,,,|,,,,,,,,
305,99042,奢華款3D耀黑睫毛膏,奢華款D耀黑睫毛膏,,,|,,,,,,,,
306,19967,EMCO蔓越莓優格燕麥餅 60G,EMCO蔓越莓優格燕麥餅G,,,|,,,,,,,,
307,50204,烏木與佛手柑 芳醇香水 -100ml,烏木與佛手柑芳醇香水ml,,,|,,,,,,,,
308,55726,Avalon薄荷洗髮精325ml,Avalon薄荷洗髮精ml,,,|,,,,,,,,
309,60526,其曜卡帶||綜合玩具,其曜卡帶||綜合玩具,,,|,,,,,,,,
310,14624,翼德羊小排湯,翼德羊小排湯,,,|,,,,,,,,
311,90947,OMRON(歐姆龍)||家庭電器,OMRON||家庭電器,,,|,,,,,,,,
312,914,池上鮮米2.5kg,池上鮮米kg,,,|,,,,,,,,
313,102666,義美花生煎餅,義美花生煎餅,,,|,,,,,,,,
314,99699,雅詩蘭黛 特潤超導全方位修護露-50ml,雅詩蘭黛特潤超導全方位修護露ml,,,|,,,,,,,,
315,6874,MARVIS牙膏茉莉薄荷85ml,MARVIS牙膏茉莉薄荷ml,,,|,,,,,,,,
316,66789,妝點甜心遮瑕霜-CREME BRULE,妝點甜心遮瑕霜CREMEBRULE,,,|,,,,,,,,
317,2360,LOTTE Ghana代可可巧克力69.3g,LOTTEGhana代可可巧克力g,,,|,,,,,,,,
318,13970,桂冠燕餃,桂冠燕餃,,,|,,,,,,,,
319,92124,香奈兒COCO唇膏-#496溫柔,香奈兒COCO唇膏#溫柔,,,|,,,,,,,,
320,78903,輕柔空氣感粉餅N(蕊)-101,輕柔空氣感粉餅N,,,|,,,,,,,,
321,6608,銀湯匙(餐飲外送),銀湯匙,,,|,,,,,,,,
322,96406,DRS FORMULA||女裝 女用品 童裝(特賣),DRSFORMULA||女裝女用品童裝,,,|,,,,,,,,
323,83669,液狀粉霜r-101,液狀粉霜r,,,|,,,,,,,,
324,2357,午后時光重乳草莓奶茶440g,午后時光重乳草莓奶茶g,,,|,,,,,,,,
325,10569,二配雞蛋沙拉夾心土司,二配雞蛋沙拉夾心土司,,,|,,,,,,,,
326,82682,曠野之心體香膏,曠野之心體香膏,,,|,,,,,,,,
327,9904,森永嗨啾軟糖(水蜜桃),森永嗨啾軟糖,,,|,,,,,,,,
328,71186,特潤眼部抗藍光修,特潤眼部抗藍光修,,,|,,,,,,,,
329,23270,香奈兒珍珠光感輕,香奈兒珍珠光感輕,,,|,,,,,,,,
330,71000,C.日式叉燒飯,C日式叉燒飯,,,|,,,,,,,,
331,93,牛魔王,牛魔王,,,|,,,,,,,,
332,98373,JO MALONE LONDON 苦橙香水-30ML,JOMALONELONDON苦橙香水ML,,,|,,,,,,,,
333,12324,OB賽打風味氣泡水,OB賽打風味氣泡水,,,|,,,,,,,,
334,66284,宣琪,宣琪,,,|,,,,,,,,
335,16989,24H超細緻眼線,H超細緻眼線,,,|,,,,,,,,
336,59120,大甲麵本家烏龍茶麵條 300G,大甲麵本家烏龍茶麵條G,,,|,,,,,,,,
337,69702,迪奧藍星唇膏- #434,迪奧藍星唇膏#,,,|,,,,,,,,
338,27925,宜蘭有機(鹿兒島品種)蜜地,宜蘭有機蜜地,,,|,,,,,,,,
339,17509,Ocean Bomb原味珍珠奶茶飲料315m,OceanBomb原味珍珠奶茶飲料m,,,|,,,,,,,,
340,71787,壽司促銷,壽司促銷,,,|,,,,,,,,
341,83029,歡沁香體乳,歡沁香體乳,,,|,,,,,,,,
342,61477,Townhouse 香氛工藝陶瓷蠟燭8.5C,Townhouse香氛工藝陶瓷蠟燭C,,,|,,,,,,,,
343,76003,WK9154 矽膠刮刀(大+小2入組,WK矽膠刮刀,,,|,,,,,,,,
344,10838,笑牛迷你乾酪(綠)125g,笑牛迷你乾酪g,,,|,,,,,,,,
345,33553,豬肉五花火鍋片(大盒),豬肉五花火鍋片,,,|,,,,,,,,
346,53418,ZS3174 三角褲-藍NM-L,ZS三角褲藍NML,,,|,,,,,,,,
347,60851,Extra 木糖醇無糖口香糖-沁甜草,Etra木糖醇無糖口香糖沁甜草,,,|,,,,,,,,
348,85419,Gk葡萄風味果汁飲400ml,Gk葡萄風味果汁飲ml,,,|,,,,,,,,
349,43049,EASIYO覆盆莓希臘優格粉,EASIYO覆盆莓希臘優格粉,,,|,,,,,,,,
350,105721,奧納芮有機紅葡萄汁 295ML,奧納芮有機紅葡萄汁ML,,,|,,,,,,,,
351,74290,老鍋米粉台灣米粉炒風味湯米粉 70G,老鍋米粉台灣米粉炒風味湯米粉G,,,|,,,,,,,,
352,85480,法國康提乾酪AOP 2.5kg,法國康提乾酪AOPkg,,,|,,,,,,,,
353,42247,迷戀輕吻唇膏,迷戀輕吻唇膏,,,|,,,,,,,,
354,43363,泥娃娃活性碳蜂蜜,泥娃娃活性碳蜂蜜,,,|,,,,,,,,
355,52086,小吃80,小吃,,,|,,,,,,,,
356,34580,土芒果青鮮果乾,土芒果青鮮果乾,,,|,,,,,,,,
357,6196,海鮮豆腐煲,海鮮豆腐煲,,,|,,,,,,,,
358,27509,名糖鯛魚造型草莓巧克力餅乾16.5g,名糖鯛魚造型草莓巧克力餅乾g,,,|,,,,,,,,
359,11684,CHABAA蘋果白葡萄佐蘆薈汁230ml,CHABAA蘋果白葡萄佐蘆薈汁ml,,,|,,,,,,,,
360,26964,suntory 伊右衛門焙茶飲料52,suntory伊右衛門焙茶飲料,,,|,,,,,,,,
361,31587,不二家25%果肉白桃汁380g*24,不二家果肉白桃汁g,,,|,,,,,,,,
362,101393,吉力貝綜合水果風味豆豆糖70g,吉力貝綜合水果風味豆豆糖g,,,|,,,,,,,,
363,57387,木村烤麻(黑芝麻餡)120g,木村烤麻g,,,|,,,,,,,,
364,105425,仙貝家庭號( 大旺) 112G,仙貝家庭號G,,,|,,,,,,,,
365,804,蒜香蛤蜊(湯),蒜香蛤蜊,,,|,,,,,,,,
366,22818,(A)歐姆蛋包飯,歐姆蛋包飯,,,|,,,,,,,,
367,88346,蘭蔻 極光水發光搶購組,蘭蔻極光水發光搶購組,,,|,,,,,,,,
368,67888,(雙)松珍素花枝丸,松珍素花枝丸,,,|,,,,,,,,
369,77732,統一生機,統一生機,,,|,,,,,,,,
370,38582,起士炒年糕,起士炒年糕,,,|,,,,,,,,
371,50702,*(奧運版)明治果汁QQ軟糖-白葡萄,明治果汁QQ軟糖白葡萄,,,|,,,,,,,,
372,54022,(A)皮蛋瘦肉粥,皮蛋瘦肉粥,,,|,,,,,,,,
373,77639,三立 螃蟹造型餅4連,三立螃蟹造型餅連,,,|,,,,,,,,
374,33377,削皮富士蘋果袋,削皮富士蘋果袋,,,|,,,,,,,,
375,28273,Mountneer,Mountneer,,,|,,,,,,,,
376,39426,LURPAK淡鹽迷你脂肪抹醬,LURPAK淡鹽迷你脂肪抹醬,,,|,,,,,,,,
377,15979,可爾必思梅子酢乳酸菌 300ML,可爾必思梅子酢乳酸菌ML,,,|,,,,,,,,
378,91564,伊藤園Teas荔枝烏龍茶,伊藤園Teas荔枝烏龍茶,,,|,,,,,,,,
379,51875,HARRODS 新古典黑色 帆布磁釦小,HARRODS新古典黑色帆布磁釦小,,,|,,,,,,,,
380,75230,紅布朗 有機高纖高鈣燕麥,紅布朗有機高纖高鈣燕麥,,,|,,,,,,,,
381,17105,宮武ACE讚歧 4食烏龍麵,宮武ACE讚歧食烏龍麵,,,|,,,,,,,,
382,69263,樂鮮生菜特價,樂鮮生菜特價,,,|,,,,,,,,
383,10537,可爾必思水語500ml,可爾必思水語ml,,,|,,,,,,,,
384,64368,沙威隆抗菌乾洗手噴霧,沙威隆抗菌乾洗手噴霧,,,|,,,,,,,,
385,74397,QP乳化沙拉-深煎芝麻,QP乳化沙拉深煎芝麻,,,|,,,,,,,,
386,44964,炫色腮紅4017,炫色腮紅,,,|,,,,,,,,
387,88285,免稅象王農產,免稅象王農產,,,|,,,,,,,,
388,71053,榮光藏元梅酒一口杯160ml,榮光藏元梅酒一口杯ml,,,|,,,,,,,,
389,71131,良金牛肉片辣味(粉) 100G,良金牛肉片辣味G,,,|,,,,,,,,
390,3956,16-8721 維多利亞記憶枕系列 低V,維多利亞記憶枕系列低V,,,|,,,,,,,,
391,68090,蜂蜜餅乾10入,蜂蜜餅乾入,,,|,,,,,,,,
392,69747,鹿屋雪靜北海道小粒納豆120g,鹿屋雪靜北海道小粒納豆g,,,|,,,,,,,,
393,105632,盛田本返麵味露-蕎麥麵500ml,盛田本返麵味露蕎麥麵ml,,,|,,,,,,,,
394,66827,日清沙拉醬-和風淡味185ml,日清沙拉醬和風淡味ml,,,|,,,,,,,,
395,98974,赫爾塔多伊比利原味臘腸0.6kg,赫爾塔多伊比利原味臘腸kg,,,|,,,,,,,,
396,77083,澳洲白皮馬鈴薯,澳洲白皮馬鈴薯,,,|,,,,,,,,
397,17503,里沙貝蕾,里沙貝蕾,,,|,,,,,,,,
398,3532,連得堂古早味手工煎餅-雞蛋6片/,連得堂古早味手工煎餅雞蛋片,,,|,,,,,,,,
399,75453,瀨戶內讚岐烏龍麵5食750g,瀨戶內讚岐烏龍麵食g,,,|,,,,,,,,
400,105318,LEVI＇S-利惠,LEVI＇S利惠,,,|,,,,,,,,
401,30366,嬰幼童外出服,嬰幼童外出服,,,|,,,,,,,,
402,84398,康迪台灣杏仁茶454g,康迪台灣杏仁茶g,,,|,,,,,,,,
403,10241,扭轉乾坤保濕精華,扭轉乾坤保濕精華,,,|,,,,,,,,
404,42142,龜甲萬豆乳 紅茶風味,龜甲萬豆乳紅茶風味,,,|,,,,,,,,
405,71659,魯肉飯,魯肉飯,,,|,,,,,,,,
406,57042,海尼根罐裝啤酒330ml,海尼根罐裝啤酒ml,,,|,,,,,,,,
407,30703,台灣履歷紫心地瓜,台灣履歷紫心地瓜,,,|,,,,,,,,
408,26565,蒜頭pcf,蒜頭pcf,,,|,,,,,,,,
409,92696,藥用鹽牙膏- 微粒晶鹽 170G,藥用鹽牙膏微粒晶鹽G,,,|,,,,,,,,
410,37044,品？希臘式濃縮優格-黑糖桂圓145G,品？希臘式濃縮優格黑糖桂圓G,,,|,,,,,,,,
411,50917,山加利100 什錦果汁,山加利什錦果汁,,,|,,,,,,,,
412,65039,Brunello Cu,BrunelloCu,,,|,,,,,,,,
413,7156,芭比波朗 金緻奢華唇膏-低調玫瑰,芭比波朗金緻奢華唇膏低調玫瑰,,,|,,,,,,,,
414,58199,日本觀光物產(不可折),日本觀光物產,,,|,,,,,,,,
415,103278,Hagoromo厚切柴魚片65g,Hagoromo厚切柴魚片g,,,|,,,,,,,,
416,94971,超未來肌因亮眼精,超未來肌因亮眼精,,,|,,,,,,,,
417,91840,什錦水果酸爆條糖,什錦水果酸爆條糖,,,|,,,,,,,,
418,22406,綜合刺身,綜合刺身,,,|,,,,,,,,
419,88356,麵粉篩,麵粉篩,,,|,,,,,,,,
420,44734,紅布朗 香烤蜂蜜腰果 170G,紅布朗香烤蜂蜜腰果G,,,|,,,,,,,,
421,77079,Madam Jan，s鮮乳優格,MadamJan，s鮮乳優格,,,|,,,,,,,,
422,42140,BOBBI BROWN 三角立體底妝刷,BOBBIBROWN三角立體底妝刷,,,|,,,,,,,,
423,68420,ESKA愛斯卡加拿大天然冰川水1L/,ESKA愛斯卡加拿大天然冰川水L,,,|,,,,,,,,
424,39673,明治代可可脂黑巧克力26枚盒裝12,明治代可可脂黑巧克力枚盒裝,,,#N/A,,,,,,,,
425,96246,7號餐,號餐,,,#N/A,,,,,,,,
426,94125,ALLURE男性運動淡香水極限版-100ml,ALLURE男性運動淡香水極限版ml,,,#N/A,,,,,,,,
427,3886,三幸新潟仕選明太子米果105g,三幸新潟仕選明太子米果g,,,#N/A,,,,,,,,
428,57874,楓康-烘培料理紙5M,楓康烘培料理紙M,,,#N/A,,,,,,,,
429,4780,鮭魚輪切,鮭魚輪切,,,#N/A,,,,,,,,
430,29985,三幸 新潟仕選米果(鹽味)127g,三幸新潟仕選米果g,,,#N/A,,,,,,,,
431,69381,巧克力威化 [榛子醬] 12片裝,巧克力威化片裝,,,#N/A,,,,,,,,
432,83423,宗家府泡菜200g,宗家府泡菜g,,,#N/A,,,,,,,,
433,49898,TOM’S 杏仁果(蜂蜜奶油味) 2,TOM’S杏仁果,,,#N/A,,,,,,,,
434,30801,寶草園,寶草園,,,#N/A,,,,,,,,
435,61756,無極限光澤水粉底 SPF18 PA+++-774,無極限光澤水粉底SPFPA,,,#N/A,,,,,,,,
436,89062,VTHAI泰式甜雞醬 290ML,VTHAI泰式甜雞醬ML,,,#N/A,,,,,,,,
437,26286,西班牙迷迭香羊奶乾酪(8-10個月熟,西班牙迷迭香羊奶乾酪,,,#N/A,,,,,,,,
438,5913,律動 無香精洗衣精(敏感肌,律動無香精洗衣精,,,#N/A,,,,,,,,
439,31532,Miss Dior 漫舞玫,MissDior漫舞玫,,,#N/A,,,,,,,,
440,57005,牡丹風韓式燒肉醬水果風味520g,牡丹風韓式燒肉醬水果風味g,,,#N/A,,,,,,,,
441,69139,丸三白味曾(包)500g,丸三白味曾g,,,#N/A,,,,,,,,
442,94249,1104密封保鮮袋,密封保鮮袋,,,#N/A,,,,,,,,
443,22355,恆久完美霧光氣墊粉餅-05,恆久完美霧光氣墊粉餅,,,#N/A,,,,,,,,
444,32577,法國GRANINI葡萄汁250ML,法國GRANINI葡萄汁ML,,,#N/A,,,,,,,,
445,57190,東京??奈4ＰＣ,東京??奈ＰＣ,,,#N/A,,,,,,,,
446,56692,豬焗烤斜管麵,豬焗烤斜管麵,,,#N/A,,,,,,,,
447,13972,文具,文具,,,#N/A,,,,,,,,
448,15930,威格太妃糖 250G,威格太妃糖G,,,#N/A,,,,,,,,
449,42907,心機 星魅蜜光圈潤唇膏,心機星魅蜜光圈潤唇膏,,,#N/A,,,,,,,,
450,82780,ACE酸櫻桃乾108g,ACE酸櫻桃乾g,,,#N/A,,,,,,,,
451,93576,UNDER ARMOUR||運動用品區,UNDERARMOUR||運動用品區,,,#N/A,,,,,,,,
452,1437,薑味暖暖香氛護手乳,薑味暖暖香氛護手乳,,,#N/A,,,,,,,,
453,102475,海洋拉娜修護唇霜9g,海洋拉娜修護唇霜g,,,#N/A,,,,,,,,
454,718,韓華-韓華-OURHOME.他樓,韓華韓華OURHOME他樓,,,#N/A,,,,,,,,
455,18283,P{G bold洗衣果凍球－綠色香氛17顆,P,,,#N/A,,,,,,,,
456,53963,味覺生機 磯木昆布(全素),味覺生機磯木昆布,,,#N/A,,,,,,,,
457,99795,KEWPIE 美乃滋 200G,KEWPIE美乃滋G,,,#N/A,,,,,,,,
458,93564,有機小松菜250g,有機小松菜g,,,#N/A,,,,,,,,
459,106708,鯛魚海鮮鍋,鯛魚海鮮鍋,,,#N/A,,,,,,,,
460,72745,蘭揚Govege義式紅醬藜麥花椰燉飯,蘭揚Govege義式紅醬藜麥花椰燉飯,,,#N/A,,,,,,,,
461,27920,熊本草莓300gO,熊本草莓gO,,,#N/A,,,,,,,,
462,49565,SONY||視聽影音,SONY||視聽影音,,,#N/A,,,,,,,,
463,12263,超進化全能修護超,超進化全能修護超,,,#N/A,,,,,,,,
464,19599,松發肉骨茶||小吃街,松發肉骨茶||小吃街,,,#N/A,,,,,,,,
465,52170,OHASHI 原味柿之種(PET罐裝,OHASHI原味柿之種,,,#N/A,,,,,,,,
466,80606,黑豆桑金缸經典組六入,黑豆桑金缸經典組六入,,,#N/A,,,,,,,,
467,88761,NBB202 無鋼圈-膚-L-D,NBB無鋼圈膚LD,,,#N/A,,,,,,,,
468,68531,M＆M 花生巧克力 49.20G,M＆M花生巧克力G,,,#N/A,,,,,,,,
469,213,法黑孚,法黑孚,,,#N/A,,,,,,,,
470,21675,奶油海鮮麵,奶油海鮮麵,,,#N/A,,,,,,,,
471,72599,龜甲萬無調整豆乳200ml,龜甲萬無調整豆乳ml,,,#N/A,,,,,,,,
472,75198,零粉感超持久粉底棒-035,零粉感超持久粉底棒,,,#N/A,,,,,,,,
473,104195,OB玻尿酸水梨微氣泡水330ml,OB玻尿酸水梨微氣泡水ml,,,#N/A,,,,,,,,
474,20090,囍瑞覆盆子果汁,囍瑞覆盆子果汁,,,#N/A,,,,,,,,
475,60555,燒丼,燒丼,,,#N/A,,,,,,,,
476,101605,展岳瓷器均一特價599元,展岳瓷器均一特價元,,,#N/A,,,,,,,,
477,54718,清淨園韓式大醬湯醬130G,清淨園韓式大醬湯醬G,,,#N/A,,,,,,,,
